filename,label,cA5_mean,cA5_min,cA5_max,cA5_energy,cD5_mean,cD5_min,cD5_max,cD5_energy,cD4_mean,cD4_min,cD4_max,cD4_energy,cD3_mean,cD3_min,cD3_max,cD3_energy,raw_mean,raw_min,raw_max,raw_energy,raw_entropy
Z013.txt,0,139.77221341776902,3.4434229142009642,368.49891869417326,3505043.342537865,99.30944466397101,1.0440633858060815,269.5813857325307,1796077.1261449961,85.3792760842528,2.8652784511190412,232.91648755154728,2460800.633135533,36.525632709987725,2.3602472116095425,105.1079681166641,913796.8287997472,7.406394923114474,-95.0,123.0,4582312.0,4.091644219420239
Z014.txt,0,215.94370434645205,25.03956479846183,655.1069437342883,8736484.938777348,115.5859479632983,2.9828687432251493,303.0126602084282,2394928.3201914793,72.16368825521971,2.0309435795703874,203.992302905088,1805072.779694767,50.17941657912016,0.3369458750207925,237.98510126428783,1823356.0612343226,6.127654381254577,-156.0,155.0,7530917.0,4.012075694117148
Z015.txt,0,132.8959392578088,5.2836051845918615,512.9182151972306,3332505.50709641,65.27670537588702,7.449760129290316,169.95444525440996,788973.8998923551,52.32723225121329,5.762467893179008,173.16695099519433,932277.0154914893,36.55288158801703,2.7475407363633733,140.0755699979768,912263.1683395833,-5.324627776421772,-117.0,87.0,3206269.0,3.994401905910298
Z016.txt,0,237.14862093830337,27.918766513615445,635.6202587095229,9949974.471894242,112.00340648900284,18.280089897813607,261.79461688425533,2198283.005287715,85.56462918880997,13.77821441507196,219.35802879218267,2445774.2230645427,69.14371221515385,3.4601538698763314,229.48091754586238,3326839.8660252774,5.0126922138149865,-185.0,183.0,9200739.0,3.940072519781169
Z017.txt,0,148.7554157610267,4.815067918181611,412.8882101860284,4006056.7433543894,99.54757513582513,5.62169299364817,260.90025703657824,1787689.8167288415,65.77369535278717,2.1556475992330606,185.73401649969827,1500884.6285879847,36.914606354013195,1.9195055209529,102.61853068452173,902336.599915691,8.664388577007566,-93.0,117.0,3954442.0,4.041349876149851
Z018.txt,0,254.93521897568334,14.872287521480562,795.7604128867071,12354536.737404943,125.26612583816524,12.707979189069682,489.93804151557003,3009569.127249524,102.79872270496607,2.5831995791512337,310.0911065591132,3621980.647438119,72.97835933406202,0.5520328115296781,243.29847982174186,3646461.906866653,12.6326580424701,-187.0,204.0,12463608.0,4.013956082779739
Z019.txt,0,150.00250497896582,15.10557511318937,417.41167103155675,3872451.0895863026,97.26096984648245,15.856709837250653,242.43514036438523,1630740.2453385661,77.42898477299019,3.866402283296871,204.90504502038286,2057927.3446102133,36.101562375230884,0.07634958865729942,109.1384387772023,884740.2449053675,7.651208201122773,-99.0,109.0,4232351.0,4.106850551949619
Z020.txt,0,119.52435373126968,7.832937652173926,410.13967001137524,2656040.7625023816,66.90389034564124,4.867761644562498,199.51898369555596,803009.0979213598,53.31981596567031,3.524909254110223,155.41487141001693,952032.2053057277,41.38836483131132,1.9528159323737513,130.94645298503514,1141068.2309786882,-2.0702953380522335,-89.0,93.0,2901078.0,4.05631363255902
Z021.txt,0,163.57544643835325,19.01335367638812,375.0674677742918,4552168.5612347275,74.73732293364796,6.058790488032732,293.46960068617165,1066166.8200498326,52.51459739482952,3.332902469315426,158.52093690357603,969760.8050935386,40.23625927694818,1.9535284706604428,128.16964649226614,1094328.0510458509,-5.895289236026361,-115.0,109.0,3605871.0,3.9472289047739344
Z022.txt,0,147.4728178280968,12.433575335029541,375.1885388761085,3655795.4733370403,71.53492311493247,9.088014233863927,306.29106429179996,981112.5657403625,65.1824107123323,3.309764340478089,235.22683928279326,1491244.2776415818,38.59811255005164,1.3110946965597003,131.75767435679666,1025449.6142693032,-5.378569685135465,-110.0,99.0,3666230.0,4.038034921155132
Z023.txt,0,222.0910424142803,19.816624300620795,804.1690507003285,8845556.778881311,126.91901798195185,12.305207431476054,428.08107732692486,2849193.5031327438,99.37833283389817,6.307668217223,311.1269317842737,3479141.2122059003,74.88918139381295,2.799271432481395,196.5000970990501,3701451.4147738777,5.049548450085428,-223.0,158.0,10425998.0,3.9681106804933024
Z024.txt,0,126.21876823533646,5.009230546753579,323.47979949972216,2797069.8211867334,95.91576938719265,11.775613739246497,262.9982689737998,1624972.684723884,78.67572621680353,3.3360802997629677,274.0699621043397,2136114.868637615,64.65781263230858,5.564750693316129,217.91811781427384,2789797.6850347184,1.6844032218696607,-147.0,117.0,5478599.0,4.011445413119394
Z025.txt,0,254.9865616335645,21.924582063352737,663.1137042074494,11805048.147109775,104.81730354835224,2.05110440624917,291.673357775188,2092810.4538457794,84.90014363875443,4.367634696587424,240.55905822927272,2466124.171557609,83.78528139152507,3.7954091341379756,215.4140274117968,4576023.585780194,5.5918965096412006,-167.0,152.0,10774052.0,4.166691269838622
Z026.txt,0,268.33754581068024,16.267524147549796,640.7257750811926,12320028.397937331,119.30974418011496,6.552282191108354,423.0189067397131,2597081.870592069,117.2245789203945,4.298696005653633,458.65125446602093,4879401.264942032,78.09833140797042,4.076616934072276,242.62064103122398,4075822.514982837,15.001708567244325,-286.0,220.0,13635020.0,3.7947852003520897
Z027.txt,0,120.03060096248494,9.703577404067294,304.7212488228612,2467804.6479701307,98.17472602563893,8.811112582214609,268.279519332047,1859898.6984986349,79.12348855305021,6.567604810808544,249.9154381622086,2141328.337947663,69.21608632087812,3.1607242242018954,255.2698707636554,3343263.974262341,8.169880400292897,-132.0,129.0,6467976.0,4.082640295188597
Z028.txt,0,187.00007449195238,14.27129200961646,494.8401160855683,6062672.940466143,80.35195578040602,6.530465725478835,259.6294940022254,1210466.9092907151,66.67448912422616,2.616477989821763,196.06677243084692,1495763.9912992427,51.80145565638446,1.1467484948243865,177.1930917479641,1854881.148863472,-49.0546741518184,-168.0,67.0,14550529.0,4.040033757693207
Z029.txt,0,163.17125816332043,17.51074288426583,446.9379945016875,4844418.714030243,104.24832654868378,3.8383659643545833,357.21113558625507,1972432.4858665727,85.7572182374784,4.52446666044937,276.66912457159424,2534764.5977713363,72.63013279258426,4.09121223050013,276.32962796103965,3647726.631405211,2.2809372711740297,-202.0,168.0,7437625.0,3.8315698026038896
Z030.txt,0,196.22965181730805,29.356754390906527,701.3329699127058,7192317.508561602,90.18760902126917,9.362495976475321,288.9150731846243,1568098.8358948855,92.80674404919492,0.3388857449849381,253.78722223503797,2924788.6018030373,94.34653854260065,1.00122025189046,318.9813952159751,5933682.488319764,56.71857456675616,-142.0,294.0,24452036.0,3.884305928881678
Z031.txt,0,144.18111454552766,8.92526339154391,446.88485135047495,3940805.5343657294,96.70731872418628,9.762208408317507,237.65614330490916,1611258.0331855295,70.38634807433917,2.999334985016176,219.63752679222722,1740414.4024625816,36.711254305975146,1.0308992092020712,136.20220547233455,951016.9919466784,8.029777886258238,-92.0,129.0,3720334.0,3.9602649091990862
Z032.txt,0,116.91270119459125,21.531184673373154,290.6267276402168,2386287.483658392,70.1202766166364,12.304433334930609,256.8878075401367,895295.760184063,64.7090507326267,6.007757071575962,166.54959807805156,1409048.1494596694,41.06016293403587,1.0854683811726247,108.3255985175355,1125734.5568479183,-2.497681230168416,-91.0,91.0,2937339.0,4.063984948911824
Z033.txt,0,177.81352466299342,3.5641964350765347,465.71552277316357,5729318.016666591,106.42865983349309,2.1168568333354045,294.0014755941121,1995406.9340922674,94.62113716397582,5.897459960690547,289.85098292313654,3044544.2585229827,78.81541507255457,4.8121520566158225,251.9004929246945,4316055.440520824,57.545277031974614,-90.0,254.0,21576363.0,3.948921557123217
Z034.txt,0,175.2735456702717,12.374175282374958,554.0120036235803,5963394.010533236,90.10536441655951,12.945996048906169,249.39064124574475,1475722.3228410825,94.60632555025423,2.6258826391898884,234.9015046940676,2993309.2067300165,68.97759072964294,0.6137790724447745,195.18349088803208,3207851.9851169987,-28.062972907005125,-166.0,137.0,10818984.0,4.048382693228456
Z035.txt,0,297.09778912128394,25.310008864591502,865.5497364319712,16709184.654174836,103.64127228246166,7.424256293520766,330.8326146618046,2089916.1986438413,88.8182206228439,7.914116370794978,260.78679535074355,2621690.9414084693,77.56508691887643,5.343718742926229,218.5586701330816,3980356.0269363746,3.096656089821821,-180.0,205.0,12767529.0,4.068881860110522
Z036.txt,0,240.5972856142039,17.713873470656605,567.208074495673,10116597.970590644,117.98048651596102,5.028256294768937,387.7891606637521,2559812.9714256856,101.32882150371542,7.659626431701219,340.50331754226187,3639951.098809731,75.43945871511444,2.2135843400522686,255.45504564983645,3894976.872395049,5.362704417866731,-196.0,175.0,9853867.0,3.9722499635327773
Z037.txt,0,228.75944488557795,26.0653786767193,585.1282422958411,8698860.460897882,92.72566518899897,7.089325964190712,195.69131887032984,1474227.8328282703,89.54194778325778,4.222301917209868,279.4184973577443,2777124.68895818,81.12337079674393,5.899207286525545,248.34220182212061,4497629.199104051,5.046131315596778,-166.0,138.0,8632208.0,4.112092017630445
Z038.txt,0,84.86793522623881,14.578795042305735,235.4690510887155,1256911.5171580599,58.876769121329204,3.914736865856721,156.3665458255464,588329.7671144262,53.6371241401311,0.8834900435463536,129.9628947217574,954870.6324713789,42.50594015194315,1.4756461386494901,123.13026376585094,1166041.9984044991,-75.10373443983403,-152.0,3.0,25298354.0,4.055432373235856
Z039.txt,0,293.35380319579997,24.89028382003001,883.6569800540258,16078815.644934688,119.11830720229372,13.121814792511138,336.41298274797253,2535762.7276384267,96.93391144336672,7.408889890879775,280.0052959274298,3369772.4516793247,78.4482011509017,1.1551419857265526,240.10759044771999,4123874.1299037407,1.2841103246277765,-224.0,196.0,12806077.0,3.9867099383757227
Z040.txt,0,135.28906401101804,3.8965830681890345,348.791839014962,3255286.41387063,85.53870338353266,1.08832626599108,232.27957955370857,1283144.5700856189,75.27897795209938,3.3601407905401914,207.91693001527227,1905682.4213749126,54.186539320923515,1.2994726605617484,189.5111515843719,1997181.7815902159,56.302904564315355,-85.0,177.0,17700867.0,3.948517341128296
Z041.txt,0,230.99740332958277,9.729314864608622,690.7610823994811,9683760.363878945,121.47222892867417,20.7470476021357,311.92132099438186,2641244.8269051057,101.8412635765125,1.48415722301337,257.98132749418477,3522433.3955429387,65.21237546182469,1.3225727828340226,205.4370200286346,2821772.3888694514,3.493531852575055,-150.0,167.0,9152653.0,4.094319213259871
Z042.txt,0,97.07745396413215,9.773124118794621,230.91991123148526,1597430.8953054203,60.09992090652936,3.5746529184027134,171.166783519287,656426.1196010566,54.35622448517062,3.8104839219437445,172.89576705877366,988531.7581194546,41.17433707529428,1.6816476663798257,151.0697140449422,1191491.572342467,-75.36563339028558,-157.0,14.0,25607243.0,4.003846124593845
Z043.txt,0,113.00112761142807,10.411396111523894,267.2139926758264,2196036.308641904,98.05913662011795,11.29326876709838,266.6158512280528,1645078.6979076103,67.45871319115211,5.6602882025272026,256.53432949957573,1618203.0505021503,54.745799775181005,2.380791774663526,172.79575428089925,2050852.997223642,2.7383451305833537,-115.0,123.0,4077229.0,3.9725749650672113
Z044.txt,0,167.95663751604204,13.144583534645106,708.2920506619181,5471159.508427711,132.4942868308267,6.269236162430935,290.2805036372461,2947732.9400707236,96.93888919586044,3.3007729687410605,279.9862700520995,3226526.550214584,73.31006781648493,2.8990673217876006,212.80622022582128,3570746.2532173106,3.562118623382963,-169.0,156.0,8072756.0,4.008889450351741
Z045.txt,0,180.76898789474464,29.870326014262965,609.7501516213819,5848387.859214164,100.05144296885959,10.997714309619006,264.30106958336194,1747580.5255662482,91.50726041135783,4.364563076637511,242.34787650881586,2866201.509054391,62.04230058041611,2.5731509170544524,235.72881912432047,2612006.7939621727,2.9118867463998046,-156.0,166.0,6812822.0,3.9382210474620365
Z046.txt,0,175.5219657682197,8.719165070056164,610.9702235485242,5980006.729516725,88.89506339366567,4.422455275458771,235.7750854854419,1388890.8859803793,79.04409062348248,0.3378016361931038,280.001377185709,2281574.0050402507,65.73116536096424,2.62501941956795,257.55931750698886,2989171.581836136,-18.81352208933366,-163.0,149.0,7906967.0,3.9360406522012554
Z047.txt,0,221.50281643184698,8.869130552862893,659.8300810534408,9000531.555985665,115.98249131025523,0.7677691224164674,325.92386359545173,2399665.849419252,94.64076100131116,6.389620720488715,280.08543758510973,2965702.564610108,68.53402128217084,3.232895157000198,218.34378196621324,3157558.373078649,-50.50622406639004,-222.0,92.0,17951306.0,4.011033449529093
Z048.txt,0,189.1342342142079,20.744811390111206,523.047484889896,6170526.088776125,117.80113979702723,10.717424298565762,341.73724851050287,2568679.1066739773,92.03209933239903,2.885905636470646,275.8002295573187,2941970.1404295024,75.55795529093209,4.959422407299601,275.67677404042854,3940675.156308745,4.691237490846961,-200.0,140.0,7906120.0,3.9436820543245883
Z049.txt,0,139.82062856383095,11.625980362702636,377.4788833915683,3437642.258594537,90.19814659646566,9.584924041509094,254.1652361163298,1476688.6125612499,77.59334580571569,5.171499769870586,215.8564269565573,1990198.3840450882,56.15200578968399,1.3153129816456346,159.74945108143538,2112106.84967804,56.62216255796925,-55.0,178.0,17372079.0,4.006974988881583
Z050.txt,0,242.0317732310742,30.732060666381166,716.7392616619837,10257602.022527881,122.9749824726365,9.192053839665004,302.7318637316235,2616251.1507427464,105.31337891153639,10.042935337816916,523.7123324955186,4069738.79237765,76.71524666565078,2.8821528480498415,271.53955850903446,3931112.2318224674,3.8203563583109594,-206.0,163.0,10255454.0,3.99468796798529
Z051.txt,0,159.90483306260285,7.165723038450211,439.7194342156278,4626314.314550985,96.58250109668731,9.198836821443775,230.95154969875162,1593049.3926841512,91.32905490735081,4.055684822520171,272.44069964751475,2844790.572932454,66.14542346906413,3.638976114879791,209.64138700354886,2986151.5145907723,3.4361728093727115,-143.0,161.0,6529544.0,3.9701444936585903
Z052.txt,0,130.06032308725793,8.10840519949786,398.921973403307,3032953.559433223,96.19190951560357,10.214724566246131,264.7269958931796,1654295.3534059864,80.0102381153456,8.0803863706494,281.75968200704233,2205379.0570164155,71.47455256963966,2.2606703109276873,211.66288731009848,3444798.5631376784,8.002928972418843,-132.0,184.0,6451716.0,3.909905647903475
Z053.txt,0,144.58825277114516,18.05360965062654,313.4109580042406,3466172.9196078824,64.00725543557552,4.4045923088666,154.77473308812003,727836.0619780652,74.32982954175044,2.240851086150074,246.2244058562846,1946577.0037255462,46.84472418777062,1.890301497487919,139.8265304999035,1502575.0375806806,5.568952892360263,-105.0,115.0,4005472.0,4.02682917950732
Z054.txt,0,267.4080317883966,14.618551397973127,740.5313012102074,12768969.180589074,111.18049277680053,4.6930345063555485,316.52485680671236,2213421.517875292,100.48844516976351,4.409963931843766,299.01259466333954,3468468.550389291,82.22482892988194,1.0047236736774172,286.3083076560918,4775661.537056539,-18.19257993653893,-233.0,144.0,12879255.0,4.038701328343419
Z055.txt,0,163.8748919249998,6.649637172157385,507.4983115997482,4782200.64519736,106.25278065769385,4.978438504426077,291.22625904083696,2041792.5973407226,109.26343304685479,2.520924490263304,279.3042859021444,4083402.771577257,84.34132340692021,5.2945562504469725,286.5509953752014,4823977.084286047,-14.197705638271906,-159.0,174.0,9172292.0,4.000881166771361
Z056.txt,0,222.51080022934713,23.272578665225865,539.7556717747932,8825898.045563307,108.1625355337421,2.770411395642319,348.6293540001048,2196577.067390573,100.02791078378291,1.492826316603675,326.4940188200186,3485851.199770831,81.47049840711024,4.7140515208440785,305.14745780690305,4759127.779928375,4.959238467171101,-162.0,169.0,9974550.0,4.092536810174764
Z057.txt,0,256.6575204495283,13.206459084572932,724.1844500220844,12084871.731242884,100.39041675054156,6.131242663085994,290.689633151114,1901429.8928562817,93.81337880849075,5.347145025510117,241.07384891945267,3004936.7045396715,76.90559197386769,5.377363583310943,238.62529335501452,3886552.813080726,1.6109348303636808,-184.0,169.0,10171762.0,4.042407199894602
Z058.txt,0,172.30303193788717,26.142623785593454,436.8179281739899,5071761.37676691,93.86481423789964,10.383576261813403,292.08478207342426,1584639.7240140694,89.74869612027776,1.9116993780728122,243.73621473444416,2728732.7491971143,62.98306649737487,2.0857385975594385,199.32001998141243,2677934.614096569,1.0229436172809372,-157.0,126.0,6526241.0,4.043983785408281
Z059.txt,0,145.17378753787298,17.76161655751497,330.3294432987633,3655703.9955323925,128.45057741321943,1.21824294319526,360.2937507572425,3097700.4394306326,84.36653289160913,4.836356589823497,283.99863651002573,2583194.4277748847,49.48602563311421,3.4639012177083637,141.24562681390964,1651506.123475527,-6.216499877959483,-142.0,135.0,5764409.0,3.9851140343317226
Z060.txt,0,113.558237499817,3.8021749451105653,332.78855953097997,2397226.633078391,116.1293276403615,8.585114285335909,273.97407796256465,2384084.2666887413,81.58515017937498,5.008892074317721,266.260916281534,2332698.545881743,50.12584495625267,1.111824718187752,184.5988194175162,1721786.973955329,-52.401757383451304,-156.0,69.0,15743486.0,4.069372951645327
Z061.txt,0,78.61395740645251,5.339500836749829,207.02074454102586,1093421.50014595,58.16467380602321,6.9937061880704805,152.04736109240378,610068.5931282205,56.64491422379347,1.3906259447026554,166.72457123994383,1133370.6102888198,41.201018297858155,0.9828744055873543,111.16145393451387,1092425.3807175183,-75.503783256041,-154.0,-3.0,25450503.0,4.050271868300459
Z062.txt,0,242.50033770610605,19.963700839069137,939.4351091790606,11547022.672000956,128.76281762368185,12.622635972601753,325.9159331753284,3016312.3011486637,108.17438835993309,3.6377275754879115,297.96720813999525,4058560.152217826,77.12459978831029,3.5751749598223177,267.05984563015545,4251266.4118175395,8.15035391750061,-214.0,244.0,11407306.0,3.807051424464666
Z063.txt,0,140.5194693149157,13.036913340340675,298.5580362922498,3258493.586783177,94.25021680496727,6.801292285784053,268.800761550443,1604875.715685665,93.89850414172763,3.866378246655003,227.11129793996832,2934959.6632109196,48.25737767212239,3.7593422433851753,159.22797942734698,1556974.3316754967,-14.368074200634611,-123.0,105.0,5517688.0,4.0833745928889496
Z064.txt,0,171.1627890483043,6.1345869100074655,498.14634283036764,5862861.529264357,94.97405710829364,11.23130143451086,311.1862692812676,1705042.55785067,99.87907224066745,2.615442541382948,323.43328272138206,3555084.7554538446,72.92388723739961,3.112035675806827,214.26524914142476,3546264.601010237,-28.482792287039295,-199.0,121.0,11381300.0,4.02210870145561
Z065.txt,0,116.6427285707875,11.7837178320096,297.84257866163534,2385609.940668728,75.89208004925683,0.9369967411318231,232.6828539939761,1089165.0067667563,94.31493499215586,4.285252061236447,322.22154143331386,3144284.209360491,61.97124500198954,1.4376996327639104,167.54759361234306,2531183.649836818,8.560898218208445,-149.0,153.0,5869124.0,3.8943117120794857
Z066.txt,0,96.64320017136023,14.739577531336531,297.26254098486845,1704125.0165619012,53.438999648976306,2.3427206882052114,125.44463502666869,484545.6481273366,61.533829652326986,1.3682323131534628,174.12298649722058,1313224.8412890097,43.217295000538606,1.865324717573134,163.33575172892566,1263672.0724981232,-3.6795216011715888,-99.0,67.0,2515991.0,4.055387441454402
Z067.txt,0,210.5194338297662,19.890663571164737,550.1637111879821,8048208.4253577655,110.84621769962347,11.82797626192403,319.5665160028413,2237622.795250531,94.38809475034539,4.2833424176075825,294.77160376748185,3050048.282863736,79.84249707065662,2.7147678533709874,208.4596650551858,4222748.386471285,-17.793507444471565,-189.0,132.0,10296686.0,4.072540895107528
Z068.txt,0,178.3044808409709,18.380209470938265,500.0219055444161,5737038.306562635,93.62939775633716,3.1239374379192717,325.7039967248706,1609711.0979487998,91.32555780878403,5.677070669660335,285.96380351550397,2951771.2854030645,66.06846606984271,0.9738055519922426,198.60407043366763,2963658.484497487,1.8389065169636318,-168.0,146.0,7037498.0,3.9793530182611696
Z069.txt,0,232.0273639696537,26.549421329546266,563.3139875657704,9354526.270369567,127.73535797779815,7.296729010471909,314.4441105219751,2929096.296720099,96.41349567608268,12.010567195166454,290.4864823064327,3185470.1256610937,84.0633622023475,3.0733469607360226,271.33831117785144,4879684.820918211,5.1120331950207465,-151.0,165.0,10277426.0,4.155012880844209
Z070.txt,0,198.08149062423288,28.04397113367373,575.7362073949944,7368329.600523085,113.96734097808964,1.216841616457997,279.11493416468437,2302626.43170184,105.95036405069388,5.977364393640974,282.69665041270036,3847096.257737955,68.7199867605306,1.048618707035215,294.0062840699126,3300511.085303257,4.189895045154992,-150.0,170.0,8706488.0,4.057836346354607
Z071.txt,0,287.0375489218859,40.209501721980146,666.9052343861824,14123370.494616318,113.92321329575398,5.222489103436962,276.84315499300374,2330948.595820105,106.26970030186568,9.2940071019063,290.4627559442266,3793213.089274902,84.05514646274354,1.4488702289765016,255.381555232676,4829424.85501197,-18.47010007322431,-205.0,159.0,12966710.0,4.074802025934296
Z072.txt,0,176.84123007299274,4.7928954827537735,549.97313515277,5560542.779017996,97.74045682330525,8.85076105470571,312.1106423351324,1821373.9166464899,113.74793870161419,10.939855413963953,339.2533236138197,4388286.568324508,78.87452635919891,6.086227214727362,217.04866653970308,4039845.569892901,6.471808640468636,-139.0,168.0,8539353.0,4.092247771847313
Z073.txt,0,104.48916822095696,8.069072643608651,248.26598409553324,1809145.0696146665,67.68239338620283,6.441942248840019,195.12103091662172,830347.2728853298,57.867807470017375,3.0010407448803362,172.6011310682198,1171326.820548197,44.90728979969978,2.2787674235752395,155.4865469415713,1393589.8665516921,-52.25067122284599,-151.0,35.0,13804827.0,3.994195500317886
Z074.txt,0,190.53276094935057,10.556735737470937,460.1280326614391,6136713.021804791,107.07897811650373,1.9993008339314724,270.72885242850515,2053099.557674008,98.39980055321789,0.24080556715281426,296.4906590934354,3258131.0451589394,62.66525712817515,6.02062977705905,189.34881619542017,2601923.314564791,8.746155723700268,-106.0,165.0,7111327.0,4.0997288314508715
Z075.txt,0,195.0955045664618,19.29350759193446,451.10862949834205,6563691.2114350125,115.42125209378051,5.12860377931779,317.14241847338326,2336468.534603567,95.87096816610347,11.154495831481078,300.1186745680347,3248331.225224524,65.74055975216949,2.14693632601458,208.34117746418053,2963681.556932803,10.624359287283378,-140.0,168.0,8120768.0,4.04163119245823
Z076.txt,0,160.76727392031924,5.223885057315636,552.1817927067563,4597556.590738887,78.61079463411572,5.500135609259077,203.8344007646883,1108665.620961429,75.81247036830713,6.566426993403911,326.164592885288,2152441.5982806087,56.167543871318884,1.004327936579908,171.54594374296065,2198957.424300063,-1.9633878447644617,-176.0,109.0,5045750.0,3.895653533408701
Z077.txt,0,220.3056651665004,9.795599422498917,527.9823211448512,8157247.853203689,127.22656719904067,13.632905573076991,393.87335594463565,2933141.033011503,122.77829553030753,6.776342108527867,410.90534573209226,5521086.788525627,83.14360039905826,2.4215971887083567,275.3721932376811,4716002.186403856,3.828166951427874,-230.0,165.0,10726872.0,3.959342934615527
Z078.txt,0,139.51621166855656,11.914306845356975,422.3381546887974,3564101.541621832,93.400393959576,1.941765605817795,255.39871738003652,1690122.3423629291,90.81499563036816,7.484230420202122,290.96423085416995,2934658.4167944426,63.141462100684016,4.396738119315244,197.2724401923978,2798863.5009291517,8.120331950207468,-171.0,151.0,6228785.0,3.8650864379783814
Z079.txt,0,174.25784656018382,20.909431016641125,415.0921226470887,5282196.837617394,79.99450187910087,5.6158538561058675,211.5428043408199,1124428.0585105126,88.77393391547753,1.19883813373243,236.9042208981846,2678849.349932183,65.12594721271626,3.4650982039769556,209.1394024880102,2863280.9917953145,2.511349768123017,-121.0,132.0,5901945.0,4.090642048353112
